n,time
3556,0.019622
3557,0.020286
3558,0.020221
3559,0.019816
3560,0.020291
3561,0.020111
3562,0.020284
3563,0.020274
3564,0.019943
3565,0.019964
3566,0.020199
3567,0.019844
3568,0.022338
3569,0.019942
3570,0.020203
3571,0.02016
3572,0.02102
3573,0.020086
3574,0.020264
3575,0.020036
3576,0.020973
3577,0.020229
3578,0.020182
3579,0.020573
3580,0.020051
3581,0.020554
3582,0.020268
3583,0.02054
3584,0.020342
3585,0.020078
3586,0.020416
3587,0.020233
3588,0.020397
3589,0.020258
3590,0.020328
3591,0.020187
3592,0.020381
3593,0.020521
3594,0.021191
3595,0.02079
3596,0.020285
3597,0.020478
3598,0.020879
3599,0.02032
3600,0.020626
3601,0.020736
3602,0.020701
3603,0.02045
3604,0.020835
3605,0.020797
3606,0.020628
3607,0.020676
3608,0.020871
3609,0.020639
3610,0.02067
3611,0.02058
3612,0.020572
3613,0.020534
3614,0.020698
3615,0.021036
3616,0.020508
3617,0.021035
3618,0.021006
3619,0.020541
3620,0.02093
3621,0.021582
3622,0.020826
3623,0.020881
3624,0.020427
3625,0.021249
3626,0.020777
3627,0.020789
3628,0.020845
3629,0.020972
3630,0.021407
3631,0.021183
3632,0.021346
3633,0.021482
3634,0.021483
3635,0.021062
3636,0.021095
3637,0.021656
3638,0.021429
3639,0.022037
3640,0.022228
3641,0.021243
3642,0.021174
3643,0.021467
3644,0.021125
3645,0.021174
3646,0.021478
3647,0.02114
3648,0.021157
3649,0.021579
3650,0.020905
3651,0.022235
3652,0.02105
3653,0.021096
3654,0.02178
3655,0.021259
3656,0.02106
3657,0.021302
3658,0.021116
3659,0.021279
3660,0.021188
3661,0.021273
3662,0.021032
3663,0.021781
3664,0.020925
3665,0.021779
3666,0.021358
3667,0.021361
3668,0.021275
3669,0.021553
3670,0.021218
3671,0.021864
3672,0.021794
3673,0.021863
3674,0.02104
3675,0.021302
3676,0.020991
3677,0.021896
3678,0.021325
3679,0.022033
3680,0.021591
3681,0.021581
3682,0.021491
3683,0.02258
3684,0.022014
3685,0.021559
3686,0.022073
3687,0.021826
3688,0.021979
3689,0.021547
3690,0.021825
3691,0.02196
3692,0.021866
3693,0.021591
3694,0.021465
3695,0.021539
3696,0.021934
3697,0.022157
3698,0.02149
3699,0.021653
3700,0.021603
3701,0.021814
3702,0.022342
3703,0.021441
3704,0.021833
3705,0.021796
3706,0.021651
3707,0.021922
3708,0.022634
3709,0.021784
3710,0.022525
3711,0.021808
3712,0.021972
3713,0.022368
3714,0.021806
3715,0.022354
3716,0.022007
3717,0.022356
3718,0.022057
3719,0.021501
3720,0.022096
3721,0.022804
3722,0.022068
3723,0.02165
3724,0.022254
3725,0.022484
3726,0.022458
3727,0.02217
3728,0.022518
3729,0.022172
3730,0.021737
3731,0.022242
3732,0.021458
3733,0.022094
3734,0.02243
3735,0.02239
3736,0.022432
3737,0.022253
3738,0.022346
3739,0.02242
3740,0.021759
3741,0.022514
3742,0.02195
3743,0.021915
3744,0.022326
3745,0.022046
3746,0.02224
3747,0.022098
3748,0.022288
3749,0.022672
3750,0.022321
3751,0.022116
3752,0.022248
3753,0.022307
3754,0.022432
3755,0.022455
3756,0.022898
3757,0.022254
3758,0.022633
3759,0.022189
3760,0.022252
3761,0.022446
3762,0.022682
3763,0.022955
3764,0.035422
3765,0.036632
3766,0.03179
3767,0.037166
3768,0.03567
3769,0.032537
3770,0.036245
3771,0.03341
3772,0.037898
3773,0.033476
3774,0.032874
3775,0.032634
3776,0.032758
3777,0.03372
3778,0.028619
3779,0.02218
3780,0.0227
3781,0.02285
3782,0.022729
3783,0.023236
3784,0.02238
3785,0.022839
3786,0.022883
3787,0.024119
3788,0.022401
3789,0.022435
3790,0.022164
3791,0.022448
3792,0.022803
3793,0.02263
3794,0.02209
3795,0.022699
3796,0.023703
3797,0.022572
3798,0.022534
3799,0.022962
3800,0.022774
3801,0.026963
3802,0.032987
3803,0.029672
3804,0.029531
3805,0.032363
3806,0.025388
3807,0.026639
3808,0.025614
3809,0.023604
3810,0.044397
3811,0.036545
3812,0.02931
3813,0.027215
3814,0.033295
3815,0.033656
3816,0.032711
3817,0.02998
3818,0.029274
3819,0.030921
3820,0.026285
3821,0.028579
3822,0.026663
3823,0.023082
3824,0.030855
3825,0.02821
3826,0.025755
3827,0.027939
3828,0.030016
3829,0.028859
3830,0.026195
3831,0.028867
3832,0.036493
3833,0.029203
3834,0.028122
3835,0.034227
3836,0.027223
3837,0.024333
3838,0.026137
3839,0.029422
3840,0.028346
3841,0.028087
3842,0.025662
3843,0.027688
3844,0.026262
3845,0.025949
3846,0.027285
3847,0.026457
3848,0.030361
3849,0.02896
3850,0.031271
3851,0.029427
3852,0.033349
3853,0.029536
3854,0.030604
3855,0.02889
3856,0.027619
3857,0.029263
3858,0.032572
3859,0.028974
3860,0.029934
3861,0.028543
3862,0.027166
3863,0.027946
3864,0.029956
3865,0.028027
3866,0.023632
3867,0.024166
3868,0.025368
3869,0.023706
3870,0.023375
3871,0.023936
3872,0.02387
3873,0.023742
3874,0.023812
3875,0.023884
3876,0.023585
3877,0.024145
3878,0.024145
3879,0.023895
3880,0.024023
3881,0.024223
3882,0.023642
3883,0.024428
3884,0.023718
3885,0.024136
3886,0.024227
3887,0.024236
3888,0.024241
3889,0.024291
3890,0.024088
3891,0.024001
3892,0.023896
3893,0.023815
3894,0.024058
3895,0.024321
3896,0.023706
3897,0.024847
3898,0.024453
3899,0.024395
3900,0.024239
3901,0.028748
3902,0.032526
3903,0.033596
3904,0.036457
3905,0.02591
3906,0.035948
3907,0.030723
3908,0.031895
3909,0.032438
3910,0.030973
3911,0.024241
3912,0.025687
3913,0.024654
3914,0.026242
3915,0.024657
3916,0.024796
3917,0.025546
3918,0.025948
3919,0.031131
3920,0.024796
3921,0.026129
3922,0.024207
3923,0.026226
3924,0.029642
3925,0.02459
3926,0.024572
3927,0.0245
3928,0.024598
3929,0.027995
3930,0.024696
3931,0.024869
3932,0.024646
3933,0.02725
3934,0.028775
3935,0.025487
3936,0.026393
3937,0.0268
3938,0.028347
3939,0.026672
3940,0.033221
3941,0.024958
3942,0.026582
3943,0.026674
3944,0.02648
3945,0.024967
3946,0.029446
3947,0.024935
3948,0.02428
3949,0.02432
3950,0.024936
3951,0.024362
3952,0.02517
3953,0.025306
3954,0.0243
3955,0.025289
3956,0.024719
3957,0.02528
3958,0.025037
3959,0.02564
3960,0.025396
3961,0.024691
3962,0.025618
3963,0.025206
3964,0.025593
3965,0.025013
3966,0.02973
3967,0.035924
3968,0.030808
3969,0.025761
3970,0.025481
3971,0.028731
3972,0.032961
3973,0.036991
3974,0.024992
3975,0.034403
3976,0.033691
3977,0.035702
3978,0.037844
3979,0.02928
3980,0.031611
3981,0.037655
3982,0.033908
3983,0.035301
3984,0.037294
3985,0.037788
3986,0.031974
3987,0.033927
3988,0.035169
3989,0.028754
3990,0.032913
3991,0.02896
3992,0.039251
3993,0.034776
3994,0.04073
3995,0.02531
3996,0.024819
3997,0.025952
3998,0.025646
3999,0.025718
4000,0.026911
4001,0.026212
4002,0.025551
4003,0.026358
4004,0.025648
4005,0.02569
4006,0.025628
4007,0.025415
4008,0.026244
4009,0.026199
4010,0.026477
4011,0.025149
4012,0.025916
4013,0.025484
4014,0.030977
4015,0.038963
4016,0.036388
4017,0.031729
4018,0.040122
4019,0.041546
4020,0.029255
4021,0.033954
4022,0.031827
4023,0.030015
4024,0.025326
4025,0.025569
4026,0.025282
4027,0.025511
4028,0.025795
4029,0.025421
4030,0.02582
4031,0.025461
4032,0.025815
4033,0.025503
4034,0.025886
4035,0.02615
4036,0.025968
4037,0.026205
4038,0.025261
4039,0.026242
4040,0.026224
4041,0.025563
4042,0.026381
4043,0.02636
4044,0.025757
4045,0.026193
4046,0.025351
4047,0.025975
4048,0.025927
4049,0.025832
4050,0.026062
4051,0.026085
4052,0.025765
4053,0.026612
4054,0.026453
4055,0.026374
4056,0.026776
4057,0.026729
4058,0.026275
4059,0.026607
4060,0.025916
4061,0.026732
4062,0.026999
4063,0.026317
4064,0.026323
4065,0.027132
4066,0.026415
4067,0.026406
4068,0.026315
4069,0.026488
4070,0.02647
4071,0.026904
4072,0.026447
4073,0.026751
4074,0.026472
4075,0.026476
4076,0.027261
4077,0.026642
4078,0.026036
4079,0.02844
4080,0.026577
4081,0.026371
4082,0.026385
4083,0.026686
4084,0.02597
4085,0.027259
4086,0.026933
4087,0.026634
4088,0.026892
4089,0.026965
4090,0.026328
4091,0.026964
4092,0.027719
4093,0.026735
4094,0.026418
4095,0.025967
4096,0.026171
4097,0.026581
4098,0.02637
4099,0.026244
4100,0.026604
4101,0.026108
4102,0.025876
4103,0.026018
4104,0.026351
4105,0.026351
4106,0.026275
4107,0.026459
4108,0.025855
4109,0.026883
4110,0.025768
4111,0.026147
4112,0.026831
4113,0.026244
4114,0.026632
4115,0.026895
4116,0.02699
4117,0.026618
4118,0.026502
4119,0.026782
4120,0.02643
4121,0.027004
4122,0.026159
4123,0.026281
4124,0.026562
4125,0.026976
4126,0.026497
4127,0.026696
4128,0.027146
4129,0.026929
4130,0.026724
4131,0.026909
4132,0.027261
4133,0.027096
4134,0.027045
4135,0.02717
4136,0.026614
4137,0.027152
4138,0.026846
4139,0.026888
4140,0.02691
4141,0.027481
4142,0.027281
4143,0.026457
4144,0.026697
4145,0.027842
4146,0.027099
4147,0.027144
4148,0.026869
4149,0.027155
4150,0.027591
4151,0.026935
4152,0.027176
4153,0.026948
4154,0.026857
4155,0.027217
4156,0.027158
4157,0.027453
4158,0.027661
4159,0.044981
4160,0.048869
4161,0.027125
4162,0.027239
4163,0.026522
4164,0.027103
4165,0.027172
4166,0.027337
4167,0.027307
4168,0.026878
4169,0.027243
4170,0.027592
4171,0.027024
4172,0.027886
4173,0.027926
4174,0.027498
4175,0.027929
4176,0.028031
4177,0.027548
4178,0.027191
4179,0.02741
4180,0.027913
4181,0.027148
4182,0.027037
4183,0.05237
4184,0.045864
4185,0.033061
4186,0.046713
4187,0.051679
4188,0.044774
4189,0.037417
4190,0.04413
4191,0.052026
4192,0.044825
4193,0.03172
4194,0.027408
4195,0.027379
4196,0.02726
4197,0.027786
4198,0.027536
4199,0.029179
4200,0.027696
4201,0.031321
4202,0.028243
4203,0.028021
4204,0.02954
4205,0.031505
4206,0.028304
4207,0.027812
4208,0.02796
4209,0.027862
4210,0.027846
4211,0.02779
4212,0.027717
4213,0.027382
4214,0.027493
4215,0.027832
4216,0.027916
4217,0.027972
4218,0.028103
4219,0.049891
4220,0.033945
4221,0.036824
4222,0.027476
4223,0.027986
4224,0.02858
4225,0.028181
4226,0.027954
4227,0.028009
4228,0.027806
4229,0.029074
4230,0.042106
4231,0.035516
4232,0.044515
4233,0.059945
4234,0.057523
4235,0.046293
4236,0.046519
4237,0.043139
4238,0.043011
4239,0.032099
4240,0.028367
4241,0.028787
4242,0.028824
4243,0.029164
4244,0.029008
4245,0.029301
4246,0.028817
4247,0.029578
4248,0.029139
4249,0.029211
4250,0.042336
4251,0.028566
4252,0.028171
4253,0.028679
4254,0.027815
4255,0.028435
4256,0.028563
4257,0.02839
4258,0.028674
4259,0.028396
4260,0.028495
4261,0.028875
4262,0.029088
4263,0.028655
4264,0.028622
4265,0.028522
4266,0.028763
4267,0.0297
4268,0.029817
4269,0.03428
4270,0.030195
4271,0.031179
4272,0.029435
4273,0.032334
4274,0.028896
4275,0.029795
4276,0.029737
4277,0.030436
4278,0.030295
4279,0.030186
4280,0.031305
4281,0.0295
4282,0.032128
4283,0.029144
4284,0.028961
4285,0.028789
4286,0.028678
4287,0.028891
4288,0.031268
4289,0.034465
4290,0.032232
4291,0.029551
4292,0.029847
4293,0.032895
4294,0.033937
4295,0.03456
4296,0.032506
4297,0.033736
4298,0.030416
4299,0.036551
4300,0.033752
4301,0.03203
4302,0.033092
4303,0.0317
4304,0.033707
4305,0.033478
4306,0.034322
4307,0.029246
4308,0.033755
4309,0.035939
4310,0.031704
4311,0.029712
4312,0.033278
4313,0.034079
4314,0.035398
4315,0.029447
4316,0.0355
4317,0.034323
4318,0.035124
4319,0.034104
4320,0.030298
4321,0.032672
4322,0.033709
4323,0.031026
4324,0.033941
4325,0.034264
4326,0.033718
4327,0.035212
4328,0.036348
4329,0.033154
4330,0.033994
4331,0.03267
4332,0.030324
4333,0.036004
4334,0.03389
4335,0.032553
4336,0.036706
4337,0.032996
4338,0.03372
4339,0.033477
4340,0.032773
4341,0.032831
4342,0.038164
4343,0.050691
4344,0.035561
4345,0.029988
4346,0.036656
4347,0.041782
4348,0.038958
4349,0.039064
4350,0.041965
4351,0.041867
4352,0.049749
4353,0.044916
4354,0.04676
4355,0.049609
4356,0.049618
4357,0.044459
4358,0.046663
4359,0.044855
4360,0.03814
4361,0.047249
4362,0.04633
4363,0.044149
4364,0.045738
4365,0.048204
4366,0.04922
4367,0.039889
4368,0.045199
4369,0.039713
4370,0.045314
4371,0.038162
4372,0.040994
4373,0.038106
4374,0.045519
4375,0.038823
4376,0.044867
4377,0.042756
4378,0.044769
4379,0.048451
4380,0.041906
4381,0.042604
4382,0.036495
4383,0.048863
4384,0.042361
4385,0.049653
4386,0.043427
4387,0.044244
4388,0.050342
4389,0.046002
4390,0.046254
4391,0.039554
4392,0.041176
4393,0.030516
4394,0.031443
4395,0.03043
4396,0.030896
4397,0.030739
4398,0.030625
4399,0.030976
4400,0.030744
4401,0.030785
4402,0.031119
4403,0.03019
4404,0.030549
4405,0.030944
4406,0.030801
4407,0.030461
4408,0.030441
4409,0.031119
4410,0.03098
4411,0.031286
4412,0.030992
4413,0.031617
4414,0.0312
4415,0.030479
4416,0.03073
4417,0.030566
4418,0.030603
4419,0.031395
4420,0.030531
4421,0.031021
4422,0.031271
4423,0.031337
4424,0.031417
4425,0.031504
4426,0.030975
4427,0.031767
4428,0.031053
4429,0.031211
4430,0.031471
4431,0.031547
4432,0.031566
4433,0.032074
4434,0.030794
4435,0.030672
4436,0.030818
4437,0.030556
4438,0.031266
4439,0.031235
4440,0.031132
4441,0.03124
4442,0.031611
4443,0.031906
4444,0.031385
4445,0.03132
4446,0.031563
4447,0.032234
4448,0.031848
4449,0.031434
4450,0.031764
4451,0.031432
4452,0.032357
4453,0.031279
4454,0.031906
4455,0.030841
4456,0.031659
4457,0.031539
4458,0.031159
4459,0.031608
4460,0.03182
4461,0.031992
4462,0.031677
4463,0.031627
4464,0.03412
4465,0.033935
4466,0.032914
4467,0.032514
4468,0.031932
4469,0.034975
4470,0.034519
4471,0.036901
4472,0.035526
4473,0.032049
4474,0.033606
4475,0.03179
4476,0.033172
4477,0.031783
4478,0.032741
4479,0.032548
4480,0.033242
4481,0.032706
4482,0.032847
4483,0.03267
4484,0.032492
4485,0.033071
4486,0.034529
4487,0.040256
4488,0.03442
4489,0.032837
4490,0.033105
4491,0.034238
4492,0.032787
4493,0.036275
4494,0.032887
4495,0.033293
4496,0.032851
4497,0.035571
4498,0.034348
4499,0.035339
4500,0.035076
4501,0.035017
4502,0.036378
4503,0.034326
4504,0.032564
4505,0.034325
4506,0.036715
4507,0.035527
4508,0.033325
4509,0.03551
4510,0.033713
4511,0.0335
4512,0.033355
4513,0.037048
4514,0.034913
4515,0.039221
4516,0.032583
4517,0.036374
4518,0.034882
4519,0.035458
4520,0.036192
4521,0.034863
4522,0.035589
4523,0.0322
4524,0.03234
4525,0.035505
4526,0.036221
4527,0.035052
4528,0.035187
4529,0.035398
4530,0.033667
4531,0.033324
4532,0.032866
4533,0.032717
4534,0.035809
4535,0.03745
4536,0.035521
4537,0.035188
4538,0.036469
4539,0.035626
4540,0.035149
4541,0.035381
4542,0.032313
4543,0.032722
4544,0.032667
4545,0.033098
4546,0.032762
4547,0.032905
4548,0.033272
4549,0.03348
4550,0.033998
4551,0.033373
4552,0.033431
4553,0.033585
4554,0.034112
4555,0.033667
4556,0.033287
4557,0.03377
4558,0.032397
4559,0.032731
4560,0.032462
4561,0.032488
4562,0.033281
4563,0.032404
4564,0.033855
4565,0.033545
4566,0.033113
4567,0.033533
4568,0.033057
4569,0.033416
4570,0.033711
4571,0.033749
4572,0.034225
4573,0.033577
4574,0.033095
4575,0.033346
4576,0.033585
4577,0.033752
4578,0.033517
4579,0.033598
4580,0.034117
4581,0.034102
4582,0.034629
4583,0.051516
4584,0.0492
4585,0.047941
4586,0.046857
4587,0.050824
4588,0.046724
4589,0.045623
4590,0.039416
4591,0.058804
4592,0.047071
4593,0.047577
4594,0.037965
4595,0.032747
4596,0.033273
4597,0.033224
4598,0.033469
4599,0.033493
4600,0.033131
4601,0.0336
4602,0.032786
4603,0.033354
4604,0.033938
4605,0.033889
4606,0.035282
4607,0.033373
4608,0.033081
4609,0.033153
4610,0.034282
4611,0.033085
4612,0.033524
4613,0.033233
4614,0.033523
4615,0.034056
4616,0.033767
4617,0.034026
4618,0.033511
4619,0.033251
4620,0.033702
4621,0.033849
4622,0.033607
4623,0.033462
4624,0.034004
4625,0.034153
4626,0.033397
4627,0.033655
4628,0.034439
4629,0.033921
4630,0.034044
4631,0.034013
4632,0.033218
4633,0.034244
4634,0.033507
4635,0.034083
4636,0.033604
4637,0.034444
4638,0.034139
4639,0.034495
4640,0.03412
4641,0.034744
4642,0.033764
4643,0.033646
4644,0.033996
4645,0.034051
4646,0.034587
4647,0.034578
4648,0.034393
4649,0.034629
4650,0.035165
4651,0.040692
4652,0.035313
4653,0.034487
4654,0.038466
4655,0.034612
4656,0.034022
4657,0.034447
4658,0.034306
4659,0.034339
4660,0.034819
4661,0.034458
4662,0.034715
4663,0.034908
4664,0.034497
4665,0.034655
4666,0.034729
4667,0.034435
4668,0.034675
4669,0.034731
4670,0.034488
4671,0.034467
4672,0.034571
4673,0.035212
4674,0.034886
4675,0.03392
4676,0.037427
4677,0.03865
4678,0.035298
4679,0.035141
4680,0.035733
4681,0.036576
4682,0.03924
4683,0.038659
4684,0.03802
4685,0.041423
4686,0.037517
4687,0.040463
4688,0.036328
4689,0.043862
4690,0.036435
4691,0.039148
4692,0.038912
4693,0.047004
4694,0.04829
4695,0.035284
4696,0.040091
4697,0.051082
4698,0.043738
4699,0.052967
4700,0.041111
4701,0.050076
4702,0.050013
4703,0.043951
4704,0.034674
4705,0.035249
4706,0.03493
4707,0.034816
4708,0.034285
4709,0.03527
4710,0.034867
4711,0.03529
4712,0.035249
4713,0.03823
4714,0.036047
4715,0.035294
4716,0.035086
4717,0.035199
4718,0.035287
4719,0.035987
4720,0.034859
4721,0.035095
4722,0.035953
4723,0.035315
4724,0.035411
4725,0.035928
4726,0.035569
4727,0.036246
4728,0.035182
4729,0.03559
4730,0.035693
4731,0.035646
4732,0.035227
4733,0.035823
4734,0.037296
4735,0.037687
4736,0.036159
4737,0.036812
4738,0.038551
4739,0.036443
4740,0.036205
4741,0.036098
4742,0.036398
4743,0.03594
4744,0.036067
4745,0.035893
4746,0.035811
4747,0.036106
4748,0.035236
4749,0.035536
4750,0.036786
4751,0.035794
4752,0.035733
4753,0.036611
4754,0.036989
4755,0.044883
4756,0.035917
4757,0.038093
4758,0.035857
4759,0.035976
4760,0.035265
4761,0.035792
4762,0.035054
4763,0.036607
4764,0.03597
4765,0.035883
4766,0.036572
4767,0.035601
4768,0.036482
4769,0.036272
4770,0.03572
4771,0.039353
4772,0.03909
4773,0.036079
4774,0.036005
4775,0.036063
4776,0.036617
4777,0.036521
4778,0.036951
4779,0.040178
4780,0.037217
4781,0.041513
4782,0.03934
4783,0.040231
4784,0.040645
4785,0.04706
4786,0.042571
4787,0.041734
4788,0.037143
4789,0.037459
4790,0.036843
4791,0.037428
4792,0.037525
4793,0.038266
4794,0.039433
4795,0.036754
4796,0.037077
4797,0.037193
4798,0.037313
4799,0.045477
4800,0.036099
4801,0.036232
4802,0.036742
4803,0.037995
4804,0.036736
4805,0.036581
4806,0.038202
4807,0.03765
4808,0.039006
4809,0.041209
4810,0.038472
4811,0.037038
4812,0.037102
4813,0.044282
4814,0.038083
4815,0.037724
4816,0.040192
4817,0.037634
4818,0.038361
4819,0.037436
4820,0.036385
4821,0.037268
4822,0.036513
4823,0.036305
4824,0.040175
4825,0.044201
4826,0.039243
4827,0.039036
4828,0.04025
4829,0.046789
4830,0.038841
4831,0.048689
4832,0.049418
4833,0.050757
4834,0.043477
4835,0.037315
4836,0.037196
4837,0.045256
4838,0.041633
4839,0.064579
4840,0.059647
4841,0.048632
4842,0.047902
4843,0.039054
4844,0.037515
4845,0.037497
4846,0.037051
4847,0.036978
4848,0.03711
4849,0.037193
4850,0.037506
4851,0.037188
4852,0.03701
4853,0.038
4854,0.037395
4855,0.037368
4856,0.038019
4857,0.045223
4858,0.037227
4859,0.039123
4860,0.054443
4861,0.040584
4862,0.040404
4863,0.037389
4864,0.037473
4865,0.037466
4866,0.038224
4867,0.058639
4868,0.045602
4869,0.043594
4870,0.044137
4871,0.039898
4872,0.049493
4873,0.055176
4874,0.044558
4875,0.038023
4876,0.048596
4877,0.04944
4878,0.03898
4879,0.039941
4880,0.045452
4881,0.039151
4882,0.038625
4883,0.03864
4884,0.039362
4885,0.038523
4886,0.038066
4887,0.042364
4888,0.054703
4889,0.03982
4890,0.038483
4891,0.045391
4892,0.041525
4893,0.040136
4894,0.039504
4895,0.046389
4896,0.058279
4897,0.051253
4898,0.038984
4899,0.039634
4900,0.039575
4901,0.038071
4902,0.039243
4903,0.039022
4904,0.038364
4905,0.037635
4906,0.038743
4907,0.037865
4908,0.038161
4909,0.038731
4910,0.03835
4911,0.041837
4912,0.038542
4913,0.043151
4914,0.042688
4915,0.041759
4916,0.037758
4917,0.043937
4918,0.043983
4919,0.039309
4920,0.039616
4921,0.041189
4922,0.042217
4923,0.038873
4924,0.037889
4925,0.040235
4926,0.043905
4927,0.044307
4928,0.042276
4929,0.040915
4930,0.041486
4931,0.042227
4932,0.042212
4933,0.042692
4934,0.048328
4935,0.042066
4936,0.041551
4937,0.041272
4938,0.041852
4939,0.041465
4940,0.044215
4941,0.042424
4942,0.052737
4943,0.051891
4944,0.046432
4945,0.047017
4946,0.048934
4947,0.05473
4948,0.055892
4949,0.045685
4950,0.051062
4951,0.05968
4952,0.049165
4953,0.046749
4954,0.043132
4955,0.045063
4956,0.043868
4957,0.043602
4958,0.043744
4959,0.042249
4960,0.041878
4961,0.042452
4962,0.040759
4963,0.043908
4964,0.063969
4965,0.045137
4966,0.048705
4967,0.043485
4968,0.042575
4969,0.043988
4970,0.045604
4971,0.044486
4972,0.04309
4973,0.04309
4974,0.045586
4975,0.043085
4976,0.043239
4977,0.043834
4978,0.045402
4979,0.044741
4980,0.04295
4981,0.041893
4982,0.042793
4983,0.042403
4984,0.043393
4985,0.055859
4986,0.045506
4987,0.048816
4988,0.046894
4989,0.046825
4990,0.046874
4991,0.047694
4992,0.044161
4993,0.044314
4994,0.043337
4995,0.043982
4996,0.043205
4997,0.042759
4998,0.042606
4999,0.042361
5000,0.041803
5001,0.041697
5002,0.045415
5003,0.052794
5004,0.042921
5005,0.045853
5006,0.049234
5007,0.043168
5008,0.041838
5009,0.04151
5010,0.052734
5011,0.04453
5012,0.053223
5013,0.058194
5014,0.055872
5015,0.049295
5016,0.050289
5017,0.046993
5018,0.05578
5019,0.046444
5020,0.046827
5021,0.045718
5022,0.043083
5023,0.043803
5024,0.042481
5025,0.042989
5026,0.046454
5027,0.052026
5028,0.056077
5029,0.042202
5030,0.042514
5031,0.041695
5032,0.041285
5033,0.043157
5034,0.041383
5035,0.041978
5036,0.042174
5037,0.041549
5038,0.041517
5039,0.042381
5040,0.045724
5041,0.043677
5042,0.05299
5043,0.059228
5044,0.05747
5045,0.052442
5046,0.04783
5047,0.055799
5048,0.058073
5049,0.051491
5050,0.04062
5051,0.041424
5052,0.041876
5053,0.042533
5054,0.046998
5055,0.045249
5056,0.042677
5057,0.041804
5058,0.042394
5059,0.043638
5060,0.047928
5061,0.043676
5062,0.043042
5063,0.042555
5064,0.046341
5065,0.043414
5066,0.043947
5067,0.042534
5068,0.043076
5069,0.041512
5070,0.041636
5071,0.041784
5072,0.041908
5073,0.042923
5074,0.044851
5075,0.051554
5076,0.04813
5077,0.04293
5078,0.042797
5079,0.043897
5080,0.043558
5081,0.043114
5082,0.045391
5083,0.045194
5084,0.042948
5085,0.042252
5086,0.043986
5087,0.044603
5088,0.043916
5089,0.044657
5090,0.043891
5091,0.050579
5092,0.045674
5093,0.045961
5094,0.046411
5095,0.048762
5096,0.049277
5097,0.047262
5098,0.045602
5099,0.044799
5100,0.0462
5101,0.045286
5102,0.046115
5103,0.045367
5104,0.045961
5105,0.043835
5106,0.044247
5107,0.043897
5108,0.044161
5109,0.043489
5110,0.043524
5111,0.044176
5112,0.050104
5113,0.045575
5114,0.046192
5115,0.044781
5116,0.047464
5117,0.048346
5118,0.054322
5119,0.045947
5120,0.045198
5121,0.046113
5122,0.054714
5123,0.047644
5124,0.047321
5125,0.046856
5126,0.046861
5127,0.050345
5128,0.049988
5129,0.051976
5130,0.044777
5131,0.04563
5132,0.045002
5133,0.046044
5134,0.046409
5135,0.044672
5136,0.044659
5137,0.044299
5138,0.047193
5139,0.055528
5140,0.059066
5141,0.051341
5142,0.054898
5143,0.04861
5144,0.044294
5145,0.044369
5146,0.044396
5147,0.044741
5148,0.044504
5149,0.043872
5150,0.044127
5151,0.043266
5152,0.043361
5153,0.049805
5154,0.042068
5155,0.04208
5156,0.041728
5157,0.042294
5158,0.042033
5159,0.042308
5160,0.042445
5161,0.041128
5162,0.041622
5163,0.042335
5164,0.041388
5165,0.043025
5166,0.044353
5167,0.044664
5168,0.045137
5169,0.044106
5170,0.042418
5171,0.042604
5172,0.04268
5173,0.043704
5174,0.042919
5175,0.043026
5176,0.042231
5177,0.043283
5178,0.044514
5179,0.042203
5180,0.042924
5181,0.043641
5182,0.043528
5183,0.043035
5184,0.044462
5185,0.044067
5186,0.043182
5187,0.042974
5188,0.043049
5189,0.043305
5190,0.044646
5191,0.043838
5192,0.044048
5193,0.042976
5194,0.042954
5195,0.042815
5196,0.043523
5197,0.043003
5198,0.04263
5199,0.04288
5200,0.043226
5201,0.044901
5202,0.044584
5203,0.044848
5204,0.045022
5205,0.043915
5206,0.042861
5207,0.043101
5208,0.044593
5209,0.043719
5210,0.04374
5211,0.042496
5212,0.043411
5213,0.043828
5214,0.04465
5215,0.045814
5216,0.043677
5217,0.043059
5218,0.042658
5219,0.042818
5220,0.044189
5221,0.044946
5222,0.044822
5223,0.04493
5224,0.042792
5225,0.044026
5226,0.043399
5227,0.043233
5228,0.044923
5229,0.044987
5230,0.04402
5231,0.04368
5232,0.04563
5233,0.044794
5234,0.045018
5235,0.044098
5236,0.043233
5237,0.043454
5238,0.042622
5239,0.043798
5240,0.044284
5241,0.043945
5242,0.042854
5243,0.046016
5244,0.042861
5245,0.044509
5246,0.044202
5247,0.04353
5248,0.044644
5249,0.043589
5250,0.043611
5251,0.044082
5252,0.043889
5253,0.043557
5254,0.04419
5255,0.044154
5256,0.044275
5257,0.044241
5258,0.044807
5259,0.044701
5260,0.044435
5261,0.043467
5262,0.044111
5263,0.044294
5264,0.044747
5265,0.044181
5266,0.045478
5267,0.045587
5268,0.046463
5269,0.050427
5270,0.045749
5271,0.044036
5272,0.046022
5273,0.045267
5274,0.045006
5275,0.045758
5276,0.046188
5277,0.045164
5278,0.044581
5279,0.054889
5280,0.045282
5281,0.044253
5282,0.04541
5283,0.045124
5284,0.045424
5285,0.044156
5286,0.049307
5287,0.045569
5288,0.045914
5289,0.046721
5290,0.046077
5291,0.046041
5292,0.045546
5293,0.054421
5294,0.045791
5295,0.045429
5296,0.051514
5297,0.045693
5298,0.04542
5299,0.046187
5300,0.045865
5301,0.047672
5302,0.049127
5303,0.064815
5304,0.056906
