n,time
3481,0.000641
3482,0.000722
3483,0.000627
3484,0.00061
3485,0.000736
3486,0.000604
3487,0.000599
3488,0.000635
3489,0.000595
3490,0.000627
3491,0.000609
3492,0.000725
3493,0.000613
3494,0.000638
3495,0.000658
3496,0.000697
3497,0.000619
3498,0.000732
3499,0.000603
3500,0.000626
3501,0.000638
3502,0.000622
3503,0.000602
3504,0.000633
3505,0.000619
3506,0.000619
3507,0.000603
3508,0.000668
3509,0.000615
3510,0.000626
3511,0.00063
3512,0.000608
3513,0.000679
3514,0.000648
3515,0.000625
3516,0.000657
3517,0.000644
3518,0.000793
3519,0.000631
3520,0.000631
3521,0.000631
3522,0.000639
3523,0.000664
3524,0.000624
3525,0.00062
3526,0.000614
3527,0.000634
3528,0.000641
3529,0.000621
3530,0.000705
3531,0.000652
3532,0.000733
3533,0.000643
3534,0.000684
3535,0.000672
3536,0.000635
3537,0.000629
3538,0.000653
3539,0.000634
3540,0.000646
3541,0.000791
3542,0.000622
3543,0.000701
3544,0.000636
3545,0.00063
3546,0.000684
3547,0.000656
3548,0.000634
3549,0.000662
3550,0.000621
3551,0.00068
3552,0.000642
3553,0.00074
3554,0.001125
3555,0.000661
3556,0.000642
3557,0.000692
3558,0.000664
3559,0.000657
3560,0.000679
3561,0.000652
3562,0.000762
3563,0.000687
3564,0.000634
3565,0.000611
3566,0.000639
3567,0.00064
3568,0.000633
3569,0.000953
3570,0.000652
3571,0.000616
3572,0.000749
3573,0.000674
3574,0.000688
3575,0.000725
3576,0.000651
3577,0.000662
3578,0.00068
3579,0.000628
3580,0.000633
3581,0.00065
3582,0.000694
3583,0.00065
3584,0.000671
3585,0.000669
3586,0.000647
3587,0.000664
3588,0.000639
3589,0.000627
3590,0.000622
3591,0.000658
3592,0.000677
3593,0.000649
3594,0.000633
3595,0.000675
3596,0.000712
3597,0.000668
3598,0.000636
3599,0.00067
3600,0.000701
3601,0.000657
3602,0.00064
3603,0.000717
3604,0.000653
3605,0.000638
3606,0.000655
3607,0.000685
3608,0.000644
3609,0.000684
3610,0.000634
3611,0.000636
3612,0.000659
3613,0.000655
3614,0.000643
3615,0.000634
3616,0.000631
3617,0.000636
3618,0.000702
3619,0.000631
3620,0.000738
3621,0.000616
3622,0.0007
3623,0.000772
3624,0.000628
3625,0.000679
3626,0.000722
3627,0.000642
3628,0.000661
3629,0.000645
3630,0.000657
3631,0.000672
3632,0.000693
3633,0.000661
3634,0.000662
3635,0.000692
3636,0.000658
3637,0.000665
3638,0.00068
3639,0.000749
3640,0.000686
3641,0.000669
3642,0.000798
3643,0.000672
3644,0.000661
3645,0.001131
3646,0.000668
3647,0.000915
3648,0.00067
3649,0.000674
3650,0.00066
3651,0.000714
3652,0.000654
3653,0.000675
3654,0.001154
3655,0.001165
3656,0.001298
3657,0.000969
3658,0.001089
3659,0.000674
3660,0.000632
3661,0.00068
3662,0.000674
3663,0.000639
3664,0.001122
3665,0.000973
3666,0.00068
3667,0.000665
3668,0.000666
3669,0.000675
3670,0.000666
3671,0.001196
3672,0.001099
3673,0.000786
3674,0.000702
3675,0.001127
3676,0.000786
3677,0.000658
3678,0.000665
3679,0.001199
3680,0.001
3681,0.000662
3682,0.001143
3683,0.001128
3684,0.001082
3685,0.001203
3686,0.000688
3687,0.001171
3688,0.000688
3689,0.000675
3690,0.000662
3691,0.000685
3692,0.001215
3693,0.000663
3694,0.001176
3695,0.000655
3696,0.000932
3697,0.000681
3698,0.001334
3699,0.000703
3700,0.000693
3701,0.001129
3702,0.001172
3703,0.00072
3704,0.000668
3705,0.000681
3706,0.000659
3707,0.000665
3708,0.000699
3709,0.000701
3710,0.000676
3711,0.000663
3712,0.000646
3713,0.000677
3714,0.000699
3715,0.000709
3716,0.000685
3717,0.000679
3718,0.000691
3719,0.000667
3720,0.000691
3721,0.000718
3722,0.00067
3723,0.000681
3724,0.000699
3725,0.000758
3726,0.000693
3727,0.000678
3728,0.000656
3729,0.00067
3730,0.000696
3731,0.000681
3732,0.000799
3733,0.00066
3734,0.000658
3735,0.000713
3736,0.000652
3737,0.000674
3738,0.000679
3739,0.000689
3740,0.000667
3741,0.000684
3742,0.000704
3743,0.000718
3744,0.000868
3745,0.00066
3746,0.00067
3747,0.000735
3748,0.000709
3749,0.000695
3750,0.000699
3751,0.000695
3752,0.000669
3753,0.000702
3754,0.000677
3755,0.000702
3756,0.000688
3757,0.000701
3758,0.00067
3759,0.000665
3760,0.000697
3761,0.000651
3762,0.000702
3763,0.000662
3764,0.00072
3765,0.000704
3766,0.000724
3767,0.000699
3768,0.000676
3769,0.000771
3770,0.000672
3771,0.000719
3772,0.000664
3773,0.000666
3774,0.000808
3775,0.000761
3776,0.000699
3777,0.000695
3778,0.000689
3779,0.000684
3780,0.000706
3781,0.000676
3782,0.000726
3783,0.000741
3784,0.000675
3785,0.000695
3786,0.000782
3787,0.000715
3788,0.000668
3789,0.000754
3790,0.000712
3791,0.000721
3792,0.000711
3793,0.000714
3794,0.000696
3795,0.000689
3796,0.000697
3797,0.000756
3798,0.00069
3799,0.000676
3800,0.000682
3801,0.00073
3802,0.000701
3803,0.000685
3804,0.000691
3805,0.000776
3806,0.000727
3807,0.000717
3808,0.000685
3809,0.000695
3810,0.000701
3811,0.000669
3812,0.000747
3813,0.000732
3814,0.000688
3815,0.000747
3816,0.000703
3817,0.000732
3818,0.000682
3819,0.000732
3820,0.000935
3821,0.000704
3822,0.000709
3823,0.000705
3824,0.000691
3825,0.000815
3826,0.000692
3827,0.00078
3828,0.000681
3829,0.000751
3830,0.000672
3831,0.000737
3832,0.000696
3833,0.000741
3834,0.00072
3835,0.000766
3836,0.000708
3837,0.000727
3838,0.000692
3839,0.000698
3840,0.000672
3841,0.000682
3842,0.000736
3843,0.000693
3844,0.000708
3845,0.000737
3846,0.000675
3847,0.000733
3848,0.000682
3849,0.000738
3850,0.000703
3851,0.000716
3852,0.000881
3853,0.000734
3854,0.000857
3855,0.000735
3856,0.000726
3857,0.000726
3858,0.000704
3859,0.000771
3860,0.000806
3861,0.000731
3862,0.000676
3863,0.000783
3864,0.000706
3865,0.000711
3866,0.000713
3867,0.000724
3868,0.000701
3869,0.000716
3870,0.001358
3871,0.000753
3872,0.000724
3873,0.000714
3874,0.000683
3875,0.000722
3876,0.001274
3877,0.000699
3878,0.000988
3879,0.001146
3880,0.000691
3881,0.001189
3882,0.000695
3883,0.000767
3884,0.000984
3885,0.000737
3886,0.000677
3887,0.000828
3888,0.00071
3889,0.000763
3890,0.001091
3891,0.001265
3892,0.001144
3893,0.000954
3894,0.000768
3895,0.000737
3896,0.000746
3897,0.000775
3898,0.00072
3899,0.000722
3900,0.001067
3901,0.00069
3902,0.000779
3903,0.000844
3904,0.000732
3905,0.000703
3906,0.000726
3907,0.000712
3908,0.000697
3909,0.000681
3910,0.000798
3911,0.000904
3912,0.000735
3913,0.000758
3914,0.000728
3915,0.000775
3916,0.000716
3917,0.000724
3918,0.000708
3919,0.000804
3920,0.000741
3921,0.000799
3922,0.000747
3923,0.000738
3924,0.000798
3925,0.000707
3926,0.000738
3927,0.000745
3928,0.000675
3929,0.000737
3930,0.000772
3931,0.00072
3932,0.00071
3933,0.00073
3934,0.000746
3935,0.000711
3936,0.000735
3937,0.001054
3938,0.000719
3939,0.00072
3940,0.000725
3941,0.000755
3942,0.0008
3943,0.000749
3944,0.000735
3945,0.000733
3946,0.000733
3947,0.000701
3948,0.000773
3949,0.000751
3950,0.000779
3951,0.000741
3952,0.001281
3953,0.000758
3954,0.000736
3955,0.000745
3956,0.000718
3957,0.000762
3958,0.000778
3959,0.000831
3960,0.000699
3961,0.000727
3962,0.00086
3963,0.000751
3964,0.000696
3965,0.001024
3966,0.000756
3967,0.000763
3968,0.001025
3969,0.000727
3970,0.000784
3971,0.000705
3972,0.000868
3973,0.000732
3974,0.000721
3975,0.000745
3976,0.000752
3977,0.00128
3978,0.000886
3979,0.001266
3980,0.000785
3981,0.000737
3982,0.001266
3983,0.001294
3984,0.000738
3985,0.000739
3986,0.000763
3987,0.000719
3988,0.00071
3989,0.000762
3990,0.000689
3991,0.000724
3992,0.00074
3993,0.000745
3994,0.000729
3995,0.000753
3996,0.000758
3997,0.000731
3998,0.000735
3999,0.000733
4000,0.000797
4001,0.000727
4002,0.000735
4003,0.000755
4004,0.000732
4005,0.000735
4006,0.00071
4007,0.000824
4008,0.000761
4009,0.000753
4010,0.000782
4011,0.000742
4012,0.000725
4013,0.00074
4014,0.000764
4015,0.000799
4016,0.000738
4017,0.00075
4018,0.000731
4019,0.000744
4020,0.000742
4021,0.000816
4022,0.000797
4023,0.00076
4024,0.00076
4025,0.00077
4026,0.000778
4027,0.000741
4028,0.000754
4029,0.000748
4030,0.000734
4031,0.000731
4032,0.00076
4033,0.000753
4034,0.000805
4035,0.000748
4036,0.000793
4037,0.000819
4038,0.000784
4039,0.000937
4040,0.000766
4041,0.00074
4042,0.000734
4043,0.000786
4044,0.000874
4045,0.00078
4046,0.000742
4047,0.000765
4048,0.000758
4049,0.001011
4050,0.000787
4051,0.000751
4052,0.000758
4053,0.000789
4054,0.000784
4055,0.000786
4056,0.000799
4057,0.000797
4058,0.0009
4059,0.000747
4060,0.000745
4061,0.00074
4062,0.000743
4063,0.000788
4064,0.00081
4065,0.00077
4066,0.000798
4067,0.000778
4068,0.000856
4069,0.000837
4070,0.000786
4071,0.000811
4072,0.00078
4073,0.000758
4074,0.00077
4075,0.00075
4076,0.000777
4077,0.000776
4078,0.00075
4079,0.000752
4080,0.000747
4081,0.00081
4082,0.000753
4083,0.000757
4084,0.001098
4085,0.000777
4086,0.000926
4087,0.000775
4088,0.000757
4089,0.000772
4090,0.000803
4091,0.000751
4092,0.000765
4093,0.00076
4094,0.000824
4095,0.000776
4096,0.000795
4097,0.000775
4098,0.000771
4099,0.000792
4100,0.001334
4101,0.000959
4102,0.000741
4103,0.001004
4104,0.000774
4105,0.000747
4106,0.001083
4107,0.000776
4108,0.000776
4109,0.000812
4110,0.001336
4111,0.000748
4112,0.000818
4113,0.000733
4114,0.000898
4115,0.001405
4116,0.000784
4117,0.000846
4118,0.001059
4119,0.000814
4120,0.000777
4121,0.000779
4122,0.000807
4123,0.000734
4124,0.000741
4125,0.000761
4126,0.000914
4127,0.000748
4128,0.000797
4129,0.000741
4130,0.000977
4131,0.000751
4132,0.000784
4133,0.000845
4134,0.000805
4135,0.000788
4136,0.001104
4137,0.000817
4138,0.000761
4139,0.000865
4140,0.001053
4141,0.00103
4142,0.00077
4143,0.000776
4144,0.000822
4145,0.001344
4146,0.000794
4147,0.000783
4148,0.000827
4149,0.000776
4150,0.000759
4151,0.000766
4152,0.000811
4153,0.000836
4154,0.000782
4155,0.000786
4156,0.00088
4157,0.000742
4158,0.000838
4159,0.000797
4160,0.00084
4161,0.000753
4162,0.000771
4163,0.000812
4164,0.000798
4165,0.000773
4166,0.000879
4167,0.00078
4168,0.00081
4169,0.000763
4170,0.000813
4171,0.000771
4172,0.000765
4173,0.000774
4174,0.000747
4175,0.000809
4176,0.000758
4177,0.000802
4178,0.000876
4179,0.000833
4180,0.000812
4181,0.001097
4182,0.001096
4183,0.000762
4184,0.000985
4185,0.000793
4186,0.000764
4187,0.000754
4188,0.000796
4189,0.000789
4190,0.000847
4191,0.000784
4192,0.001047
4193,0.00079
4194,0.000785
4195,0.000777
4196,0.000789
4197,0.001036
4198,0.000808
4199,0.000775
4200,0.000871
4201,0.000813
4202,0.000873
4203,0.000813
4204,0.000746
4205,0.000802
4206,0.001208
4207,0.001422
4208,0.000788
4209,0.000786
4210,0.00086
4211,0.000837
4212,0.000756
4213,0.00099
4214,0.000784
4215,0.000825
4216,0.000828
4217,0.000833
4218,0.000816
4219,0.000786
4220,0.000953
4221,0.001
4222,0.000776
4223,0.000789
4224,0.000753
4225,0.000774
4226,0.001041
4227,0.000861
4228,0.000783
4229,0.001416
4230,0.000796
4231,0.000799
4232,0.001358
4233,0.000788
4234,0.000886
4235,0.000793
4236,0.000887
4237,0.000831
4238,0.000785
4239,0.000801
4240,0.000808
4241,0.000817
4242,0.000823
4243,0.00085
4244,0.000883
4245,0.000799
4246,0.000807
4247,0.00085
4248,0.000794
4249,0.000804
4250,0.000823
4251,0.000837
4252,0.000848
4253,0.000826
4254,0.000875
4255,0.000865
4256,0.000796
4257,0.000984
4258,0.00084
4259,0.000783
4260,0.000812
4261,0.000915
4262,0.000835
4263,0.000811
4264,0.000827
4265,0.000874
4266,0.000842
4267,0.000851
4268,0.000791
4269,0.000859
4270,0.000813
4271,0.000801
4272,0.000814
4273,0.000867
4274,0.000815
4275,0.000874
4276,0.000781
4277,0.000806
4278,0.000807
4279,0.000818
4280,0.000825
4281,0.0008
4282,0.000878
4283,0.000807
4284,0.000879
4285,0.000812
4286,0.000819
4287,0.000827
4288,0.001393
4289,0.001499
4290,0.001074
4291,0.001039
4292,0.000852
4293,0.000934
4294,0.000805
4295,0.000805
4296,0.000825
4297,0.000819
4298,0.000848
4299,0.000845
4300,0.000938
4301,0.000836
4302,0.000816
4303,0.000823
4304,0.000825
4305,0.000956
4306,0.000816
4307,0.00079
4308,0.000838
4309,0.000783
4310,0.000819
4311,0.00082
4312,0.000866
4313,0.000816
4314,0.000883
4315,0.000797
4316,0.000862
4317,0.000806
4318,0.000855
4319,0.000812
4320,0.000936
4321,0.000819
4322,0.001165
4323,0.000819
4324,0.00084
4325,0.000829
4326,0.000827
4327,0.001526
4328,0.000874
4329,0.000847
4330,0.001169
4331,0.000854
4332,0.000786
4333,0.000912
4334,0.000802
4335,0.001326
4336,0.001141
4337,0.000769
4338,0.000821
4339,0.000832
4340,0.001011
4341,0.000839
4342,0.000823
4343,0.001503
4344,0.000829
4345,0.000797
4346,0.000879
4347,0.000839
4348,0.00081
4349,0.001408
4350,0.000821
4351,0.000802
4352,0.00151
4353,0.00099
4354,0.001243
4355,0.001149
4356,0.000837
4357,0.001526
4358,0.000818
4359,0.001018
4360,0.000929
4361,0.000853
4362,0.001063
4363,0.000803
4364,0.000944
4365,0.000831
4366,0.000813
4367,0.000814
4368,0.000837
4369,0.000847
4370,0.000841
4371,0.000824
4372,0.000882
4373,0.000833
4374,0.000788
4375,0.000829
4376,0.00085
4377,0.000872
4378,0.000838
4379,0.0008
4380,0.000922
4381,0.000844
4382,0.000867
4383,0.000804
4384,0.000809
4385,0.000865
4386,0.000842
4387,0.000839
4388,0.000892
4389,0.000855
4390,0.001473
4391,0.001431
4392,0.000822
4393,0.000834
4394,0.000825
4395,0.000864
4396,0.000951
4397,0.000912
4398,0.000829
4399,0.000856
4400,0.001012
4401,0.001238
4402,0.000916
4403,0.000898
4404,0.001228
4405,0.000861
4406,0.000835
4407,0.000884
4408,0.001059
4409,0.001353
4410,0.000869
4411,0.000856
4412,0.000921
4413,0.000896
4414,0.000849
4415,0.00085
4416,0.000856
4417,0.00081
4418,0.000852
4419,0.000851
4420,0.000836
4421,0.000818
4422,0.000838
4423,0.0014
4424,0.000835
4425,0.000861
4426,0.00085
4427,0.000808
4428,0.000813
4429,0.000917
4430,0.00098
4431,0.000942
4432,0.000889
4433,0.000883
4434,0.000815
4435,0.000837
4436,0.00085
4437,0.000845
4438,0.000916
4439,0.00087
4440,0.000831
4441,0.000913
4442,0.0009
4443,0.000868
4444,0.000943
4445,0.001087
4446,0.000984
4447,0.000836
4448,0.000912
4449,0.000834
4450,0.000954
4451,0.000913
4452,0.00092
4453,0.000837
4454,0.001167
4455,0.000906
4456,0.000841
4457,0.000843
4458,0.000821
4459,0.000844
4460,0.000876
4461,0.000857
4462,0.000874
4463,0.001069
4464,0.00099
4465,0.000837
4466,0.000829
4467,0.000886
4468,0.000877
4469,0.000888
4470,0.000864
4471,0.000887
4472,0.00088
4473,0.000847
4474,0.000842
4475,0.000871
4476,0.000841
4477,0.000867
4478,0.000837
4479,0.000936
4480,0.0009
4481,0.000847
4482,0.000837
4483,0.000929
4484,0.000891
4485,0.000883
4486,0.000867
4487,0.000961
4488,0.000849
4489,0.001018
4490,0.001036
4491,0.000947
4492,0.000929
4493,0.000895
4494,0.000864
4495,0.000845
4496,0.000873
4497,0.000873
4498,0.000828
4499,0.000883
4500,0.000895
4501,0.000924
4502,0.000923
4503,0.000829
4504,0.000888
4505,0.000897
4506,0.000858
4507,0.000913
4508,0.000949
4509,0.000945
4510,0.000842
4511,0.000866
4512,0.00089
4513,0.000866
4514,0.00084
4515,0.000925
4516,0.000825
4517,0.000872
4518,0.000871
4519,0.00093
4520,0.000863
4521,0.000876
4522,0.000832
4523,0.000881
4524,0.000978
4525,0.001044
4526,0.001085
4527,0.00101
4528,0.000888
4529,0.000881
4530,0.0009
4531,0.000855
4532,0.000878
4533,0.000879
4534,0.000939
4535,0.000858
4536,0.000874
4537,0.000882
4538,0.000863
4539,0.000863
4540,0.000917
4541,0.000875
4542,0.000859
4543,0.000859
4544,0.000893
4545,0.000891
4546,0.000874
4547,0.000875
4548,0.000883
4549,0.000895
4550,0.000872
4551,0.000852
4552,0.000926
4553,0.000938
4554,0.000863
4555,0.000848
4556,0.00092
4557,0.001031
4558,0.00093
4559,0.001051
4560,0.000847
4561,0.000885
4562,0.000879
4563,0.001046
4564,0.001063
4565,0.00094
4566,0.000886
4567,0.000885
4568,0.000928
4569,0.000969
4570,0.000907
4571,0.000973
4572,0.000951
4573,0.000885
4574,0.000916
4575,0.000884
4576,0.000923
4577,0.000987
4578,0.001179
4579,0.000881
4580,0.001067
4581,0.000984
4582,0.001443
4583,0.000897
4584,0.000943
4585,0.000857
4586,0.00091
4587,0.001556
4588,0.000926
4589,0.000964
4590,0.000994
4591,0.00094
4592,0.000892
4593,0.000953
4594,0.001528
4595,0.000974
4596,0.000948
4597,0.000885
4598,0.000899
4599,0.000884
4600,0.001
4601,0.000928
4602,0.000947
4603,0.000922
4604,0.000873
4605,0.000884
4606,0.000917
4607,0.000908
4608,0.000957
4609,0.000976
4610,0.000934
4611,0.000889
4612,0.000927
4613,0.000886
4614,0.000866
4615,0.000907
4616,0.000942
4617,0.000922
4618,0.001057
4619,0.000896
4620,0.000946
4621,0.000942
4622,0.000917
4623,0.000886
4624,0.000913
4625,0.000981
4626,0.000936
4627,0.000907
4628,0.000898
4629,0.000892
4630,0.000935
4631,0.000907
4632,0.000985
4633,0.00101
4634,0.000986
4635,0.000931
4636,0.000912
4637,0.000896
4638,0.000866
4639,0.000903
4640,0.000948
4641,0.000996
4642,0.000926
4643,0.00089
4644,0.000941
4645,0.000943
4646,0.000888
4647,0.001092
4648,0.000896
4649,0.000936
4650,0.000977
4651,0.000911
4652,0.00095
4653,0.001018
4654,0.000994
4655,0.000992
4656,0.000907
4657,0.000905
4658,0.000864
4659,0.000901
4660,0.001
4661,0.00094
4662,0.00092
4663,0.000921
4664,0.000891
4665,0.000918
4666,0.001027
4667,0.000897
4668,0.000923
4669,0.000989
4670,0.000853
4671,0.000991
4672,0.001085
4673,0.000957
4674,0.000902
4675,0.000931
4676,0.000963
4677,0.000938
4678,0.000987
4679,0.000892
4680,0.000887
4681,0.001006
4682,0.000938
4683,0.000952
4684,0.001089
4685,0.000945
4686,0.000885
4687,0.000983
4688,0.000906
4689,0.000893
4690,0.001023
4691,0.000955
4692,0.000933
4693,0.000902
4694,0.000995
4695,0.000985
4696,0.000946
4697,0.000961
4698,0.001096
4699,0.000874
4700,0.000925
4701,0.000889
4702,0.00103
4703,0.000992
4704,0.000958
4705,0.000942
4706,0.000956
4707,0.000892
4708,0.000932
4709,0.000962
4710,0.000899
4711,0.000916
4712,0.001154
4713,0.0009
4714,0.000916
4715,0.00102
4716,0.000968
4717,0.000947
4718,0.001148
4719,0.000937
4720,0.000894
4721,0.000916
4722,0.000915
4723,0.000907
4724,0.001708
4725,0.000982
4726,0.000953
4727,0.000951
4728,0.001079
4729,0.001019
4730,0.000909
4731,0.000933
4732,0.000895
4733,0.000901
4734,0.000958
4735,0.000929
4736,0.00108
4737,0.00095
4738,0.000949
4739,0.000929
4740,0.001004
4741,0.001498
4742,0.001119
4743,0.001127
4744,0.001046
4745,0.001252
4746,0.001193
4747,0.001268
4748,0.001275
4749,0.001702
4750,0.001083
4751,0.001107
4752,0.001051
4753,0.001105
4754,0.001049
4755,0.001069
4756,0.001086
4757,0.001
4758,0.001135
4759,0.001028
4760,0.001048
4761,0.001028
4762,0.001014
4763,0.001052
4764,0.001183
4765,0.000991
4766,0.00112
4767,0.001
4768,0.001002
4769,0.000967
4770,0.000987
4771,0.000975
4772,0.000991
4773,0.001111
4774,0.00098
4775,0.001103
4776,0.001042
4777,0.001021
4778,0.00099
4779,0.001007
4780,0.00103
4781,0.000967
4782,0.00092
4783,0.001057
4784,0.000959
4785,0.000965
4786,0.001047
4787,0.00097
4788,0.000929
4789,0.000923
4790,0.000955
4791,0.000986
4792,0.001593
4793,0.00098
4794,0.001007
4795,0.001093
4796,0.00109
4797,0.001161
4798,0.001041
4799,0.001086
4800,0.001196
4801,0.001112
4802,0.001114
4803,0.001313
4804,0.001158
4805,0.001115
4806,0.001411
4807,0.001791
4808,0.002126
4809,0.001201
4810,0.001177
4811,0.001719
4812,0.001085
4813,0.001108
4814,0.00175
4815,0.002064
4816,0.001136
4817,0.001231
4818,0.001122
4819,0.001208
4820,0.001069
4821,0.001064
4822,0.00112
4823,0.001105
4824,0.001147
4825,0.001134
4826,0.001103
4827,0.001166
4828,0.001078
4829,0.001115
4830,0.001037
4831,0.001044
4832,0.001005
4833,0.001208
4834,0.001017
4835,0.001209
4836,0.001075
4837,0.001079
4838,0.001015
4839,0.00101
4840,0.001029
4841,0.000996
4842,0.001027
4843,0.001086
4844,0.001079
4845,0.000974
4846,0.000961
4847,0.001035
4848,0.001022
4849,0.001027
4850,0.000978
4851,0.000933
4852,0.000966
4853,0.001005
4854,0.000987
4855,0.00116
4856,0.001008
4857,0.001103
4858,0.001006
4859,0.001091
4860,0.001039
4861,0.001016
4862,0.001001
4863,0.001024
4864,0.001001
4865,0.001097
4866,0.001062
4867,0.000972
4868,0.001034
4869,0.001073
4870,0.001007
4871,0.000999
4872,0.001023
4873,0.000987
4874,0.001212
4875,0.000995
4876,0.000995
4877,0.00096
4878,0.000986
4879,0.00099
4880,0.001058
4881,0.000998
4882,0.000943
4883,0.000992
4884,0.000958
4885,0.001005
4886,0.000998
4887,0.001005
4888,0.00101
4889,0.001103
4890,0.001146
4891,0.001004
4892,0.000942
4893,0.00103
4894,0.000974
4895,0.000975
4896,0.00105
4897,0.000942
4898,0.000914
4899,0.001087
4900,0.000976
4901,0.000993
4902,0.000972
4903,0.001019
4904,0.001025
4905,0.000967
4906,0.001112
4907,0.00097
4908,0.000937
4909,0.001032
4910,0.001019
4911,0.001057
4912,0.000958
4913,0.000976
4914,0.001002
4915,0.000989
4916,0.000976
4917,0.000969
4918,0.000979
4919,0.000976
4920,0.00099
4921,0.000976
4922,0.001006
4923,0.000988
4924,0.001077
4925,0.00097
4926,0.001117
4927,0.001021
4928,0.001056
4929,0.001395
4930,0.001317
4931,0.001246
4932,0.001243
4933,0.001383
4934,0.001215
4935,0.00115
4936,0.00116
4937,0.001875
4938,0.001126
4939,0.001106
4940,0.001125
4941,0.001175
4942,0.001178
4943,0.001185
4944,0.001527
4945,0.001478
4946,0.001199
4947,0.001077
4948,0.001122
4949,0.001194
4950,0.001117
4951,0.001152
4952,0.001363
4953,0.001126
4954,0.001059
4955,0.001069
4956,0.001093
4957,0.001115
4958,0.001108
4959,0.001181
4960,0.001285
4961,0.001039
4962,0.001099
4963,0.001121
4964,0.001027
4965,0.001022
4966,0.00139
4967,0.001058
4968,0.00104
4969,0.001032
4970,0.00103
4971,0.001046
4972,0.001054
4973,0.001043
4974,0.001042
4975,0.001093
4976,0.001136
4977,0.00107
4978,0.000996
4979,0.001055
4980,0.001052
4981,0.001069
4982,0.001279
4983,0.001028
4984,0.001063
4985,0.001178
4986,0.001027
4987,0.000972
4988,0.001065
4989,0.001188
4990,0.001116
4991,0.001039
4992,0.001008
4993,0.001112
4994,0.001046
4995,0.001013
4996,0.001066
4997,0.001081
4998,0.00105
4999,0.00108
5000,0.000985
5001,0.001092
5002,0.001083
5003,0.001069
5004,0.001377
5005,0.00107
5006,0.001167
5007,0.001506
5008,0.00105
5009,0.001065
5010,0.001138
5011,0.001107
5012,0.001057
5013,0.001852
5014,0.001713
5015,0.001066
5016,0.001027
5017,0.001056
5018,0.001055
5019,0.001013
5020,0.001112
5021,0.001128
5022,0.001055
5023,0.001002
5024,0.000994
5025,0.001065
5026,0.00103
5027,0.001136
5028,0.000987
5029,0.001027
5030,0.001024
5031,0.000982
5032,0.000973
5033,0.000976
5034,0.001012
5035,0.001051
5036,0.001016
5037,0.00099
5038,0.001015
5039,0.001054
5040,0.00118
5041,0.000998
5042,0.001039
5043,0.001074
5044,0.00102
5045,0.001017
5046,0.001087
5047,0.001098
5048,0.001009
5049,0.001638
5050,0.001717
5051,0.001752
5052,0.001015
5053,0.000999
5054,0.000998
5055,0.001002
5056,0.001253
5057,0.001043
5058,0.001001
5059,0.001089
5060,0.00102
5061,0.001031
5062,0.001017
5063,0.001017
5064,0.00103
5065,0.001293
5066,0.001136
5067,0.001037
5068,0.001067
5069,0.001181
5070,0.001228
5071,0.001019
5072,0.001041
5073,0.001125
5074,0.001074
5075,0.001073
5076,0.001038
5077,0.001072
5078,0.001096
5079,0.001267
5080,0.001064
5081,0.001176
5082,0.001073
5083,0.001079
5084,0.001157
5085,0.00109
5086,0.001089
5087,0.001103
5088,0.00115
5089,0.001088
5090,0.001048
5091,0.001088
5092,0.001057
5093,0.001063
5094,0.001093
5095,0.001241
5096,0.001014
5097,0.001072
5098,0.001021
5099,0.001116
5100,0.001063
5101,0.00108
5102,0.00116
5103,0.001366
5104,0.002052
5105,0.001149
5106,0.001621
5107,0.001806
5108,0.001078
5109,0.001074
5110,0.001012
5111,0.001103
5112,0.001108
5113,0.001181
5114,0.001083
5115,0.001101
5116,0.001194
5117,0.001843
5118,0.001136
5119,0.001026
5120,0.001037
5121,0.00167
5122,0.001013
5123,0.001203
5124,0.001013
5125,0.001044
5126,0.001064
5127,0.001149
5128,0.001119
5129,0.001008
5130,0.001064
5131,0.001098
5132,0.001127
5133,0.001413
5134,0.001649
5135,0.001064
5136,0.001031
5137,0.001141
5138,0.001643
5139,0.001151
5140,0.001102
5141,0.001199
5142,0.001127
5143,0.001183
5144,0.001136
5145,0.001203
5146,0.001135
5147,0.001126
5148,0.001113
5149,0.00108
5150,0.001123
5151,0.001229
5152,0.001104
5153,0.001097
5154,0.001151
5155,0.001481
5156,0.001108
5157,0.001112
5158,0.00109
5159,0.001115
5160,0.001149
5161,0.001098
5162,0.001062
5163,0.001139
5164,0.001016
5165,0.001103
5166,0.001175
5167,0.0011
5168,0.001161
5169,0.001115
5170,0.001029
5171,0.001036
5172,0.001067
5173,0.001115
5174,0.001094
5175,0.001096
5176,0.001187
5177,0.001084
5178,0.001074
5179,0.001077
5180,0.001053
5181,0.00108
5182,0.00102
5183,0.001096
5184,0.001074
5185,0.001225
5186,0.001071
5187,0.001102
5188,0.001083
5189,0.00163
5190,0.00109
5191,0.001103
5192,0.001046
5193,0.001072
5194,0.001635
5195,0.001058
5196,0.001064
5197,0.001156
5198,0.001107
5199,0.00118
5200,0.001297
5201,0.001108
5202,0.001132
5203,0.001096
5204,0.001784
5205,0.001163
5206,0.001198
5207,0.001232
5208,0.001338
5209,0.001175
5210,0.001133
5211,0.001159
5212,0.001206
5213,0.001133
5214,0.001632
5215,0.001086
5216,0.001118
5217,0.001764
5218,0.001155
5219,0.001078
5220,0.001105
5221,0.001133
5222,0.001052
5223,0.001076
5224,0.001099
5225,0.001079
5226,0.001178
5227,0.001098
5228,0.001067
5229,0.001069
5230,0.001088
